Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
8.7218,839030.895599999,849092.3834516527,-10061.487851653714
8.7718,843279.867199999,852793.0569574414,-9513.189757442335
8.8218,848563.1944,856505.5764862631,-7942.382086263038
8.8718,851086.121199999,860229.0486060657,-9142.92740606668
8.9218,855094.273599999,863962.5958613221,-8868.322261323105
8.9718,859849.667999999,867705.3563278427,-7855.688327843673
9.0218,865209.444399999,871456.4831823917,-6247.038782392745
9.0718,868488.266599999,875215.1442865366,-6726.877686537569
9.1218,873055.870199999,878980.521784184,-5924.651584185078
9.1718,876889.069399999,882751.8117122786,-5862.742312279646
9.2218,882799.798999999,886528.2236241694,-3728.4246241704095
9.2718,887049.147599999,890308.9802251563,-3259.832625157316
9.3218,891589.124199999,894093.3170197753,-2504.1928197762463
9.3718,897964.002199999,897880.4819703649,83.52022963413037
9.4218,902605.424999999,901669.7351665103,935.6898334886646
9.4718,905184.124199999,905460.3485049552,-276.2243049561512
9.5218,910254.175,909251.6053795972,1002.5696204028791
9.5718,916346.398599999,913042.8003812017,3303.598218797357
9.6218,921764.675999999,916833.2390064779,4931.436993521173
9.6718,924829.724799999,920622.2373761779,4207.48742382112
9.7218,930782.774599999,924409.1219618944,6373.652638104511
9.7718,937429.575399999,928193.2293212486,9236.346078750445
9.8218,940080.624199999,931973.9058411618,8106.7183588371845
9.8718,946650.624199999,935750.5074889362,10900.116711062845
9.9218,952450.999199999,939522.3995708528,12928.59962914628
9.9718,959360.422999999,943288.9564980397,16071.466501959367
10.0218,962258.949399999,947049.5615593458,15209.387840653188
10.0718,968788.450399999,950803.6067009792,17984.843699019868
10.1218,974138.423999999,954550.4923126788,19587.931687320117
10.1718,981784.547999999,958289.6270201907,23494.920979808317
10.2218,988928.574399999,962020.4274838355,26908.146916163503
10.2718,992586.699399999,965742.3182029594,26844.38119703962
10.3218,1000270.3772,969454.7313260693,30815.645873930654
10.3718,1004134.424,973157.1064664586,30977.317533541354
10.4218,1012373.0226,976848.8905231387,35524.13207686134
10.4718,1018012.423,980529.537506905,37482.88549309492
10.5218,1023338.5988,984198.5083713586,39140.090428641415
10.5718,1027638.3214,987855.2708487245,39783.05055127549
10.6218,1034657.048,991499.2992903049,43157.748709695064
10.6718,1040283.9768,995130.0745114218,45153.9022885781
10.7218,1045553.0226,998747.0836406955,46805.938959304476
10.7718,1053907.0256,1002349.8199735178,51557.20562648226
10.8218,1060496.9992,1005937.782829593,54559.21637040691
10.8718,1065789.298,1009510.4774144075,56278.82058559242
10.9218,1074276.0226,1013067.4146845029,61208.60791549715
10.9718,1077319.925,1016608.1112164361,60711.813783563906
11.0218,1086786.9738,1020132.0890793011,66654.88472069893
11.0718,1093025.674,1023638.875710712,69386.79828928807
11.1218,1100721.0734,1027128.0037961258,73593.06960387435
11.1718,1108522.0734,1030599.0111514062,77923.0622485939
11.2218,1112979.2482,1034051.4406085312,78927.8075914688
11.2718,1123310.3234,1037484.8399043359,85825.4834956642
11.3218,1128744.1466,1040898.7615722093,87845.38502779079
11.3718,1137813.8,1044292.7628366473,93521.03716335271
11.4218,1141404.3732,1047666.4055105695,93737.96768943057
11.4718,1152108.3234,1051019.2558953306,101089.06750466954
11.5218,1158860.7482,1054350.8846833261,104509.86351667391
11.5718,1165171.2238,1057660.8668631308,107510.35693686921
11.6218,1175468.2248,1060948.7816270818,114519.44317291817
11.6718,1183153.297,1064214.2122812336,118939.08471876639
11.7218,1194420.923,1067456.746157629,126964.176842371
